,Min,nb_ecole_1kms,nb_ecole_3kms,nb_ecole_5kms,nb_ecole_10kms,nb_ecole_20kms
9884,0.3677382406971844,18,125,174,204,260
9885,0.2651520149621963,3,3,3,9,178
9886,0.1585763017372791,2,2,3,20,156
9887,0.491576814196992,1,28,80,471,1064
9888,0.6626765604001432,6,39,162,589,3273
9889,0.6694083315016287,3,18,43,70,133
9890,0.3880333406484499,11,27,33,68,119
9891,0.1628228271008368,11,55,107,396,2140
9892,0.4462071907459458,6,27,32,67,119
9893,0.3437394799707836,12,65,154,502,2007
9894,1.1756111581537194,0,9,11,19,61
9895,4.058172888781493,0,0,2,14,81
9896,0.1746322274438297,27,125,191,314,422
9897,0.1385452264515219,8,31,93,363,721
9898,0.6427410537496951,11,56,82,122,340
9899,0.1324179933349938,7,24,66,293,504
9900,1.2656605565797727,0,3,3,15,55
9901,0.6972180682135161,2,3,5,40,411
9902,0.4925557845259852,8,17,22,30,56
9903,0.4913702747044031,1,11,28,42,92
9904,0.043365164560594,33,308,852,2674,5759
9905,1.0638518497825864,0,2,7,92,221
9906,1.0318397170357934,0,2,9,42,108
9907,0.4650111173701484,2,2,4,26,110
9908,0.2331518490677762,2,14,17,29,90
9909,0.341477383253089,21,169,433,2073,5156
9910,0.2922895228179348,8,24,28,44,115
9911,0.0352007418772904,47,401,892,2670,5778
9912,0.2508549540392353,2,7,8,22,83
9913,0.1326930254224524,61,442,1034,2878,5676
9914,0.3629755334561093,9,14,16,33,132
9915,0.2169749531539715,1,1,2,10,69
9916,0.2360485195818122,10,36,62,164,255
9917,0.1992962058656301,7,8,12,17,61
9918,0.2323944823221515,10,24,34,65,208
9919,0.0876223319484055,25,128,191,311,426
9920,0.2462741426987391,19,65,71,93,174
9921,0.120732429794564,27,273,771,2575,5522
9922,0.694533693234894,2,2,10,38,226
9923,2.265974355619581,0,4,17,109,213
9924,0.5312749318680848,4,28,73,98,162
9925,1.0241602179486715,0,3,8,56,137
9926,0.7519531608472019,4,6,14,18,225
9927,0.9424812458094064,2,13,49,89,236
9928,1.6689387392172286,0,1,2,44,97
9929,0.0796391569511091,58,447,1019,2872,5679
9930,0.2800560823178976,36,163,228,355,534
9931,0.2409859463380349,7,61,137,446,695
9932,0.0487452343508768,45,251,802,2558,5581
9933,0.436175119571448,3,6,23,41,86
9934,0.1536724677864668,14,30,41,63,279
9935,0.3019906206594558,1,1,1,16,60
9936,0.1382428833726869,25,153,375,1413,4729
9937,0.9530540923866124,2,4,5,21,304
9938,0.0676353207575891,13,130,369,1421,4711
9939,0.233046569433265,22,67,73,104,200
9940,0.1808949433920468,63,521,984,2833,5709
9941,1.4568962027879042,0,4,6,33,80
9942,0.2491050837330198,18,64,77,113,210
9943,0.8395532915584046,1,1,4,23,95
9944,0.5611275064167353,1,1,1,4,30
9945,0.5742869789540389,3,57,105,187,426
9946,0.0702658178619044,4,4,7,51,108
9947,0.0710851151350488,38,222,451,806,1145
9948,0.2865714407966954,18,83,219,719,3821
9949,0.5874341449619477,2,7,10,24,172
9950,0.7008018061917884,3,27,54,180,378
9951,0.0772918693221741,24,367,1085,2860,5674
9952,0.1754704609458809,24,128,197,311,423
9953,1.260107120410548,0,4,15,100,341
9954,0.329962503613956,7,9,9,13,37
9955,0.4621334440362167,17,109,332,1253,4780
9956,0.769886046539498,1,4,7,21,87
9957,0.2294071382950187,12,37,46,65,120
9958,0.4920794290266613,8,21,24,44,164
9959,1.975391984729081,0,2,6,46,120
9960,1.3694119351049383,0,5,16,82,149
9961,0.2869189778658852,11,34,45,72,242
9962,0.2834893761968912,7,31,121,194,379
9963,1.1196124918939927,0,27,30,51,100
9964,0.1332111192659686,78,514,1129,2845,5787
9965,0.8261598226163783,3,6,10,23,135
9966,0.2835664217571867,18,61,154,651,1152
9967,0.6511015432384549,1,10,12,27,40
9968,1.1400392651095963,0,5,23,122,507
9969,1.2578865267871304,0,47,53,109,516
9970,0.2014159911020386,31,261,466,763,1021
9971,0.0574562665597028,58,424,976,2875,5660
9972,0.1918019602086608,26,138,398,1571,4949
9973,0.0864923408899101,29,420,1079,2781,5826
9974,0.1775993687542423,31,153,239,333,454
9975,0.6957874118612293,8,41,83,185,337
9976,0.862376090232614,4,14,18,24,75
9977,0.4781244915800564,2,4,4,33,168
9978,0.3448183746006857,6,14,32,179,617
9979,0.7853212297975788,2,116,308,1111,4201
9980,0.6154728270650893,2,89,215,327,464
9981,0.4491763651604613,14,112,234,1117,4300
9982,0.2208108162758285,4,25,49,181,385
9983,0.2255024144416797,34,167,569,2147,5230
9984,0.1699427647646203,7,18,27,43,103
9985,0.4616224523616112,3,88,197,771,3588
9986,0.2061720174401592,12,30,36,55,121
9987,0.1038178041562906,11,118,329,1297,4662
9988,1.1803038393451215,0,22,42,183,388
9989,0.2047219896772135,29,250,677,2370,5329
9990,0.0345530530629321,52,495,962,2806,5698
9991,0.3526645881404014,7,37,65,112,196
9992,1.2767999799005747,0,15,20,125,379
9993,0.1865031825902045,49,148,248,332,461
9994,0.6450917686158854,2,12,22,78,359
9995,0.9216755160804618,2,6,10,109,351
9996,1.521313651412867,0,2,5,27,118
9997,0.1265837419350021,28,96,168,239,301
9998,0.3798935750221549,6,48,129,236,314
9999,0.5457264888284746,15,99,225,1115,4264
10000,2.041210675771969,0,7,90,565,1158
10001,0.0915979625160891,3,6,25,58,221
10002,0.5317698439069329,1,1,3,7,49
10003,0.2137092003067607,28,230,552,2103,5172
10004,0.2882631270041337,1,1,18,48,92
10005,0.0429764131580233,16,80,145,621,3400
10006,0.6104896677860986,1,3,20,41,79
10007,0.0947822958942972,9,96,183,255,361
10008,0.4526607246258237,3,15,71,187,1087
10009,0.1827381859784484,9,89,165,234,304
10010,0.6176915989930485,1,3,27,48,99
10011,0.112296521025139,24,47,60,88,144
10012,0.5570748884333109,4,5,6,14,101
10013,0.5689364840003152,1,5,5,8,39
10014,0.0333716271149208,90,472,1030,2833,5653
10015,0.0490261649523225,28,148,207,310,423
10016,0.1780826574428931,26,157,292,500,761
10017,0.2484055043338844,18,78,137,221,411
10018,0.5928470605773479,2,5,7,12,69
10019,0.3545062352645405,5,6,9,23,107
10020,0.064892584878694,13,28,32,67,119
10021,0.2374539457225854,30,95,115,137,179
10022,1.4549269626590828,0,1,1,20,63
10023,0.5359905390892921,4,5,8,21,71
10024,0.105258007483541,15,155,361,1611,4960
10025,0.056688047053452,88,490,1037,2837,5690
10026,1.0128568427495368,0,31,82,329,983
10027,0.3146181689998374,3,4,6,8,39
10028,0.4500474349114727,2,3,9,35,84
10029,0.3853697574873485,1,2,7,23,100
10030,0.1595525011510159,5,36,161,487,758
10031,0.1995651033557005,44,407,845,2647,5782
10032,0.1383327555722205,40,160,288,486,758
10033,0.6157385673676222,3,36,58,159,248
10034,0.1467734876042814,24,135,238,335,458
10035,0.4437096329510949,3,7,11,21,118
10036,1.1146476889006387,0,2,4,19,88
10037,0.9346895183564576,3,23,47,131,514
10038,0.125567014242836,20,185,497,2070,5168
10039,1.031721137722208,0,4,11,24,56
10040,0.6556262267443174,13,44,59,180,576
10041,0.2901177286183284,16,76,214,370,1518
10042,0.4734415962475505,8,28,33,40,82
10043,0.1547886653584563,6,29,54,68,109
10044,1.2619177899912344,0,3,5,15,45
10045,0.4956643889381962,1,1,12,30,121
10046,0.0598092545582645,22,113,156,196,288
10047,0.1825970095191698,2,14,58,98,151
10048,0.2751308923042062,2,3,7,16,96
10049,0.854854284432222,2,5,8,14,64
10050,0.4373663040437615,8,117,227,340,553
10051,0.2940731159289699,5,8,10,38,160
10052,0.8244938494824158,2,2,2,3,10
10053,0.754300120284691,2,4,7,22,90
10054,0.407761748586659,9,15,21,35,170
10055,0.5984172192605938,6,8,9,50,270
10056,0.5720922788368832,4,57,105,188,426
10057,0.0494478771633113,45,241,796,2565,5548
10058,0.2228291405971844,6,7,12,25,155
10059,0.0836242953538058,9,18,22,41,120
10060,0.570459205352357,2,40,141,452,694
10061,0.2243101090734304,3,19,19,36,112
10062,0.1794370836841994,25,152,359,1380,4710
10063,0.247872659847627,4,5,5,11,98
10064,1.0391873311658684,0,2,2,2,108
10065,0.181321816454093,18,37,41,67,224
10066,0.7508510529973049,3,10,33,204,1095
10067,0.0488903615923413,4,4,14,40,200
10068,0.3646617172595593,13,134,282,416,562
10069,0.1820387977163992,23,112,227,460,852
10070,0.3359874773683837,32,132,200,310,424
10071,0.3808822484086041,1,1,4,15,105
10072,0.7674645280983586,2,6,6,14,61
10073,0.1378179453357184,20,33,46,64,120
10074,0.2796680354718385,27,213,542,1930,5097
10075,0.4134824726292674,11,20,21,38,103
10076,0.1726524074255584,62,395,1064,2874,5702
10077,0.5586739161744643,8,88,111,165,398
10078,0.3828284959253807,27,183,438,2060,5147
10079,1.1646187038490898,0,27,51,65,104
10080,0.3439866969305744,3,4,5,18,52
10081,0.8581955118802903,1,9,11,24,181
10082,0.1544487115457702,3,4,13,78,449
10083,0.4293964538755715,13,67,85,110,165
10084,0.2614196165395168,2,12,27,62,106
10085,0.2996539683905965,7,24,26,40,102
10086,0.3665963558402005,4,5,9,24,129
10087,0.3090045063309111,13,43,47,69,113
10088,0.5806471173254848,2,17,22,39,73
10089,0.4357281626688707,11,39,45,65,136
10090,0.5966779392696955,1,2,4,14,90
10091,0.0526766376376145,12,158,286,922,4276
10092,0.5686693404815273,1,10,16,28,75
10093,0.2304452146772774,21,93,115,180,428
10094,0.4711723390020795,7,34,89,229,316
10095,0.3895021751788126,9,51,101,395,2280
10096,1.6147161061937905,0,1,4,37,135
10097,0.2010318616374268,4,6,18,79,355
10098,0.1801189440973573,10,12,18,37,130
10099,0.3207188090872681,4,7,11,90,291
10100,0.1172957850550726,35,321,732,2666,5473
10101,0.4048595626528118,10,15,46,215,1710
10102,0.3672722137525233,19,168,482,1752,5343
10103,0.6495838772036815,4,29,33,53,92
10104,0.5452883765482365,6,7,10,54,112
10105,0.6657239217306958,1,2,5,26,195
10106,0.9574319650155488,1,21,32,82,324
10107,0.4930055521843032,2,10,14,18,237
10108,3.176541272705913,0,0,1,14,92
10109,0.4385359729293381,5,16,22,73,729
10110,0.2438488911959657,6,6,11,30,176
10111,0.1829808987083065,11,20,21,39,103
10112,0.3883478632712556,22,153,291,518,717
10113,0.2886935048627255,3,12,27,258,518
10114,0.3039804916143264,4,19,78,201,1131
10115,1.2988146578881563,0,5,22,162,463
10116,0.1981597855002506,1,3,6,35,128
10117,0.7942566412667114,3,5,25,89,365
10118,1.0479726682478536,0,3,19,66,207
10119,0.2340543940238346,14,132,318,1542,4852
10120,0.2276012652393707,12,140,275,412,560
10121,0.083705407450725,48,484,1196,2942,5783
10122,0.4280725828109567,17,95,164,241,305
10123,0.3191026222468553,15,25,30,63,207
10124,1.019392346787006,0,15,23,39,147
10125,0.0299585367396709,3,3,3,11,86
10126,0.0976241199770069,40,247,819,2621,5575
10127,0.1022701093805275,12,18,19,27,57
10128,0.1220332298910112,35,160,282,488,756
10129,0.1853871735841195,35,247,598,2238,5258
10130,0.2154668229391892,22,127,202,310,425
10131,0.7788253369549273,5,12,13,23,68
10132,0.2221251366793326,8,10,11,20,59
10133,0.3180666072608843,2,15,24,37,74
10134,0.1778906671096251,8,28,35,95,251
10135,0.2753528151260615,16,149,345,1630,4914
10136,0.452326865070934,8,62,181,369,805
10137,1.2259911892748423,0,18,54,81,165
10138,0.0559837528356638,9,12,12,17,45
10139,0.1097867158942919,35,113,138,179,315
10140,0.3440047625949855,4,4,7,24,86
10141,1.3583364922459544,0,3,5,20,122
10142,0.9071876897633392,2,15,59,209,649
10143,0.9589860521729154,1,6,13,32,106
10144,0.9366240989015544,1,8,17,76,325
10145,0.290995607861382,17,165,448,1833,4883
10146,0.2997095422734647,5,21,29,34,52
10147,0.5995794754437298,2,2,2,11,57
10148,0.1912023716317225,47,437,1220,2917,5816
10149,0.6116245392651556,13,116,450,1971,5134
10150,0.3094237955631194,19,95,114,176,424
10151,0.4928013710916769,1,2,4,27,155
10152,0.3026229139830605,29,293,829,2601,5779
10153,0.1129954600779429,54,419,994,2850,5643
10154,0.2472328939457303,43,399,925,2696,5766
10155,0.8337536521973634,1,5,10,59,454
10156,0.1768218135213471,21,83,160,205,271
10157,0.9007842407699068,1,3,18,57,214
10158,0.2899534671380356,5,5,6,25,108
10159,0.6955814937701376,1,1,2,17,104
10160,0.4357597762317852,11,29,37,57,113
10161,0.1254495672881847,37,240,606,2268,5290
10162,0.2193537075906285,25,149,244,363,533
10163,0.3645895360721521,4,115,409,1421,4806
10164,0.5571493092422797,11,28,32,43,82
10165,0.7617093925092864,1,9,21,104,891
10166,0.3286354813933165,6,26,27,55,108
10167,0.1062520083216674,14,65,102,322,608
10168,2.6806801961122906,0,1,2,32,115
10169,0.3962423291192682,12,44,56,172,569
10170,2.301638695686648,0,6,30,41,79
10171,0.5582965790360415,6,153,520,2071,5235
10172,0.4700930092227524,17,104,169,206,258
10173,0.2058182189072762,6,50,189,653,1120
10174,0.3264538543841187,12,177,504,2130,5458
10175,0.3351477584258879,6,29,60,158,731
10176,0.0106047736988671,36,115,137,181,313
10177,0.2467558268969256,10,20,20,38,142
10178,0.6932553734810599,1,1,13,65,112
10179,0.0847696934385037,44,381,1087,2886,5682
10180,0.4304789710277387,2,7,10,23,55
10181,0.0340024793780114,18,82,195,688,3095
10182,0.0582402439158397,1,2,5,16,94
10183,1.4418666198749015,0,5,11,28,110
10184,0.5872320579178526,1,1,2,19,105
10185,0.2082106696168845,9,26,28,43,83
10186,0.2077747104971006,5,5,8,24,115
10187,0.4237626316742889,6,28,35,51,113
10188,0.1234846142932682,8,24,31,50,102
10189,0.2046083487397113,28,143,209,311,421
10190,0.4836025553254708,2,13,22,38,142
10191,2.28514583745096,0,1,2,22,65
10192,0.1952880522227487,9,65,72,95,201
10193,0.1134432125768025,22,189,509,2120,5183
10194,0.0354733481292407,2,3,14,78,292
10195,1.4815957985557875,0,2,4,13,127
10196,0.115106475792813,32,197,549,2062,5209
10197,0.0776701689309939,104,505,1049,2836,5696
10198,0.3609942985443049,6,36,93,368,1493
10199,1.0639186800596854,0,8,19,119,328
10200,0.2739052633259809,19,74,97,131,194
10201,0.0934979862187001,7,9,9,17,43
10202,0.233701641966578,9,13,14,21,44
10203,0.2505909068664579,15,107,338,1256,4723
10204,0.1732605792920126,16,45,53,87,307
10205,0.4859712576574742,14,153,374,1676,5132
10206,1.948381775213859,0,2,49,436,868
10207,0.5835822646345196,8,10,18,48,329
10208,1.4073365017817083,0,3,4,5,59
10209,0.1103337673247072,4,5,16,42,103
10210,0.3435813154957954,3,44,115,346,483
10211,0.8760566582094762,1,8,46,137,239
10212,2.598824071181112,0,2,7,36,174
10213,0.6043216710153871,6,14,21,38,143
10214,0.558396381588883,1,1,2,9,162
10215,0.2158690598518135,14,37,46,65,136
10216,1.29756708142582,0,5,35,91,181
10217,0.3250156666279765,26,288,783,2434,5684
10218,0.775653249825379,2,15,46,223,426
10219,0.4839686153116885,6,31,44,67,242
10220,0.103137857978435,36,238,813,2609,5551
10221,0.344239965122868,5,8,10,24,127
10222,0.7267123952368987,2,20,39,84,318
10223,0.36796866093801,5,5,6,13,50
10224,0.32453054311828,15,75,282,1242,4822
10225,0.0867945633334398,15,43,80,237,649
10226,0.5701843233179991,12,49,58,74,173
10227,0.5927752465105615,7,13,19,46,126
10228,0.3539009323525187,12,133,337,1439,5105
10229,0.3937582241550423,10,27,29,36,64
10230,0.2878659260169545,6,115,331,1147,4120
10231,0.3651653915049341,4,119,405,1407,4800
10232,0.0640638599182691,54,389,1028,2783,5761
10233,1.0868943457363227,0,15,29,34,54
10234,0.1083960797032301,20,93,118,180,289
10235,1.2996322785709105,0,4,5,14,62
10236,1.457567515063958,0,1,3,16,136
10237,0.6959435030057688,5,15,24,39,143
10238,0.2668927770398993,1,11,19,43,113
10239,0.2767045961032658,1,13,41,119,469
10240,0.2712970756231567,20,55,62,81,181
10241,0.271398383924506,15,104,335,681,920
10242,1.2286616839125937,0,5,10,128,292
10243,0.0154556293642615,22,188,509,2114,5184
10244,0.7138516759081199,1,1,5,25,139
10245,0.2872818971383496,1,4,7,36,237
10246,2.22850605033646,0,3,7,36,127
10247,2.310007768737339,0,4,4,61,84
10248,0.4053902539453126,22,46,90,186,340
10249,0.5430782313342486,5,81,117,161,394
10250,0.1111244264107522,32,158,291,488,757
10251,0.5262175715679198,7,31,52,69,110
10252,0.207049836225903,55,540,1139,2880,5764
10253,0.750652009474235,3,90,166,245,366
10254,0.0478660529279136,61,401,993,2729,5762
10255,0.1968387311724934,2,2,5,37,143
10256,0.3701390788180384,7,17,32,165,481
10257,0.5170233569407052,7,26,34,61,180
10258,0.6195450942667601,11,47,110,324,1129
10259,0.5112225432819005,6,12,19,47,116
10260,0.6122419366705506,9,15,22,35,166
10261,0.193488140539567,43,360,1002,2874,5629
10262,0.4933069817794534,1,4,14,47,193
10263,0.2959092701996191,13,43,51,74,140
10264,0.2956296753732914,20,137,350,1323,4670
10265,0.3771675405620012,8,90,256,1011,4404
10266,0.1315476564173599,3,3,4,10,62
10267,1.2855802071626636,0,5,13,93,228
10268,0.6396624902171434,3,5,15,134,401
10269,0.8691760125661852,1,1,4,23,102
10270,0.5682470588315399,1,1,9,39,111
10271,0.2186560824439743,2,2,3,8,56
10272,0.5190778131323677,2,5,11,64,517
10273,0.1734939033430836,12,15,18,33,86
10274,0.281956513945932,13,74,132,381,1351
10275,0.452274757407009,19,139,282,515,715
10276,1.5400747466036828,0,2,5,12,111
10277,0.826494903834638,1,30,114,190,383
10278,0.7179986219355547,3,6,6,12,70
10279,0.5134970044433926,10,56,90,191,591
10280,0.7892148676864431,2,4,6,24,144
10281,0.12065118211397,1,2,5,25,84
10282,0.0240478471499338,35,158,295,494,760
10283,0.5702436738959722,1,1,2,21,134
10284,0.6805533086862278,2,11,15,43,140
10285,0.5423310041465612,9,113,170,239,320
10286,0.9169627970899976,1,4,10,48,153
10287,0.2819553656224194,9,19,30,117,196
10288,0.045673626500441,16,158,431,1522,4808
10289,0.9699727067609866,1,20,38,209,700
10290,1.4063522013398169,0,4,7,37,178
10291,0.8457084560310743,2,3,6,29,140
10292,0.1217731377399825,47,359,876,2713,5695
10293,0.3629984297597368,17,114,215,772,3595
10294,0.246113539111077,9,10,14,23,64
10295,0.797146027887101,4,42,53,65,109
10296,0.190088877190828,11,30,38,101,247
10297,0.4036405125625992,15,89,283,1307,4875
10298,0.3236418626933119,8,11,16,28,86
10299,0.9461279828041972,1,1,7,36,245
10300,0.3137510097816682,14,80,145,211,400
10301,0.0522727819949848,9,126,330,1471,5125
10302,0.3600173745870419,5,6,13,20,134
10303,0.188276659870832,15,90,147,212,399
10304,0.5888614071378593,12,60,97,212,385
10305,1.4642704374227613,0,19,22,38,91
10306,0.0773205315263291,44,356,1076,2877,5657
10307,0.3252435140075662,29,360,958,2806,5597
10308,0.2148746429437833,58,428,991,2862,5667
10309,0.3955949077554028,2,4,4,21,45
10310,0.5153949313580103,10,53,168,718,3319
10311,0.566386110676721,6,7,8,23,135
10312,0.2966453424055412,10,17,25,37,134
10313,0.2383040243936294,6,6,9,22,122
10314,0.4411392130542604,16,160,380,1873,5023
10315,0.1215168940664365,68,421,1020,2879,5655
10316,0.504167017016948,15,45,48,71,148
10317,0.4658955601274386,3,20,75,338,529
10318,0.7810379663733531,4,47,163,874,3905
10319,0.3278820696459469,3,3,3,5,24
10320,0.8518400990694923,1,3,5,45,103
10321,1.2126741868428217,0,4,10,19,91
10322,3.337692927104257,0,0,5,14,79
10323,0.7535166203379611,5,5,13,44,110
10324,0.1140540181015424,16,60,139,636,1147
10325,0.1521734093928285,53,369,952,2756,5780
10326,0.6570738853517394,2,15,35,159,462
10327,0.1714726187842877,8,108,288,1039,4042
10328,0.0108105259263998,15,37,45,64,119
10329,0.4809272998032708,4,4,8,22,99
10330,0.8923662696858347,2,2,5,39,187
10331,1.2057788097769109,0,1,4,22,70
10332,0.23512335959044,11,26,30,52,110
10333,0.795392485281331,2,38,107,395,544
10334,0.1857235017383012,7,8,15,25,46
10335,0.5789949621311926,10,90,285,1345,4906
10336,1.4282462059940308,0,4,5,10,95
10337,0.063351720803233,33,235,802,2599,5542
10338,0.2250410505882197,47,466,1215,2932,5799
10339,0.0785401829347076,5,39,110,670,952
10340,0.2800609941826976,1,2,4,26,96
10341,0.2295148573115323,63,388,842,2680,5727
10342,0.269403653286223,9,115,328,1229,4594
10343,0.3812162271319764,15,72,102,517,2671
10344,0.4619599563685039,4,45,67,133,461
10345,0.5383043148472273,1,6,36,135,1267
10346,0.6303797708898807,1,2,7,19,167
10347,0.4666306056989682,6,21,25,42,164
10348,0.3230388394858628,1,1,1,5,30
10349,0.3164897178721969,26,149,299,497,761
10350,0.9468097063817628,3,21,53,186,784
10351,0.043730660263433,20,86,150,675,3615
