,latitude,longitude,Geo Point
2378,50.3167933,3.4610838,"50.3167933,3.4610838"
2379,50.384611,3.3937454,"50.384611,3.3937454"
2380,50.40723,2.83365,"50.40723,2.83365"
2381,50.5219693,2.7473533,"50.5219693,2.7473533"
2382,50.5900401,2.4657764,"50.5900401,2.4657764"
2383,50.3538756,2.5577316,"50.3538756,2.5577316"
2384,50.5382038,2.564749,"50.5382038,2.564749"
2385,50.44843,2.73317,"50.44843,2.73317"
2386,49.9288321,4.0861491,"49.9288321,4.0861491"
2387,50.27308,1.6757,"50.27308,1.6757"
2388,50.953481,1.850819,"50.953481,1.850819"
2389,50.424669,2.1721585,"50.424669,2.1721585"
2390,50.3963631,2.1022448,"50.3963631,2.1022448"
2391,50.6609475,1.6669967,"50.6609475,1.6669967"
2392,50.62364,1.643115,"50.62364,1.643115"
2393,50.8163364,1.7722209,"50.8163364,1.7722209"
2394,49.8118528,2.435931,"49.8118528,2.435931"
2395,49.899267,2.4590533,"49.899267,2.4590533"
2396,49.859182,2.8319,"49.859182,2.8319"
2397,49.9818917,1.5526598,"49.9818917,1.5526598"
2398,49.6593779,1.9384836,"49.6593779,1.9384836"
2399,49.5035256,1.988233,"49.5035256,1.988233"
2400,49.23233,2.13254,"49.23233,2.13254"
2401,49.3544055,2.2416554,"49.3544055,2.2416554"
2402,49.32045,2.32635,"49.32045,2.32635"
2403,49.8082274,2.1053184,"49.8082274,2.1053184"
2404,49.4681726,2.4258609,"49.4681726,2.4258609"
2405,49.696527,2.3485813,"49.696527,2.3485813"
2406,50.00546,2.64453,"50.00546,2.64453"
2407,49.86344,2.35215,"49.86344,2.35215"
2408,48.0888721,7.2976143,"48.0888721,7.2976143"
2409,47.585937,6.897687,"47.585937,6.897687"
2410,49.7260708,3.7202555,"49.7260708,3.7202555"
2411,49.7025404,3.6918473,"49.7025404,3.6918473"
2412,49.61119,3.22354,"49.61119,3.22354"
2413,49.5808826,3.1221903,"49.5808826,3.1221903"
2414,49.8299236,3.8936313,"49.8299236,3.8936313"
2415,50.0889485,4.0016955,"50.0889485,4.0016955"
2416,50.1283138,3.681997,"50.1283138,3.681997"
2417,50.2683469,3.9535768,"50.2683469,3.9535768"
2418,50.6176672,3.0966031,"50.6176672,3.0966031"
2419,50.6227708,3.1475351,"50.6227708,3.1475351"
2420,50.6785574,3.1380315,"50.6785574,3.1380315"
2421,50.5023744,3.2063499,"50.5023744,3.2063499"
2422,50.47705,3.24888,"50.47705,3.24888"
2423,50.5154,3.0199,"50.5154,3.0199"
2424,50.55176,2.91458,"50.55176,2.91458"
2425,50.68084,2.87763,"50.68084,2.87763"
2426,50.6226402,3.1149328,"50.6226402,3.1149328"
2427,50.636577,3.06987,"50.636577,3.06987"
2428,48.87478,2.32862,"48.87478,2.32862"
2429,48.87986,2.35835,"48.87986,2.35835"
2430,50.7306459,2.409148,"50.7306459,2.409148"
2431,51.0177069,2.3751425,"51.0177069,2.3751425"
2432,50.8894369,2.4121536,"50.8894369,2.4121536"
2433,50.6872009,3.1516591,"50.6872009,3.1516591"
2434,49.57736,3.00641,"49.57736,3.00641"
2435,49.50633,2.92714,"49.50633,2.92714"
2436,49.4760722,2.8830021,"49.4760722,2.8830021"
2437,49.16362,2.24048,"49.16362,2.24048"
2438,49.2510365,2.4362155,"49.2510365,2.4362155"
2439,49.01571,2.24264,"49.01571,2.24264"
2440,48.9898,2.26323,"48.9898,2.26323"
2441,49.1552098,2.3259636,"49.1552098,2.3259636"
2442,49.1671348,2.362537,"49.1671348,2.362537"
2443,49.2140819,2.4177845,"49.2140819,2.4177845"
2444,49.2825762,2.4899067,"49.2825762,2.4899067"
2445,49.29866,2.5214,"49.29866,2.5214"
2446,49.13895,2.49,"49.13895,2.49"
2447,49.0240732,2.4632464,"49.0240732,2.4632464"
2448,48.994175,2.4162288,"48.994175,2.4162288"
2449,49.18724,2.45979,"49.18724,2.45979"
2450,48.99358,2.23514,"48.99358,2.23514"
2451,49.2125205,2.1708125,"49.2125205,2.1708125"
2452,49.4037093,3.3569138,"49.4037093,3.3569138"
2453,49.3691983,3.3381259,"49.3691983,3.3381259"
2454,49.231235,2.8864694,"49.231235,2.8864694"
2455,49.0959033,2.7448073,"49.0959033,2.7448073"
2456,49.03219,2.69887,"49.03219,2.69887"
2457,48.95325,2.60243,"48.95325,2.60243"
2459,48.97334,2.51382,"48.97334,2.51382"
2460,49.00956,2.56135,"49.00956,2.56135"
2461,48.93096,2.42571,"48.93096,2.42571"
2462,48.90531,2.32257,"48.90531,2.32257"
2463,48.9542084,2.3026142,"48.9542084,2.3026142"
2464,48.9354933,2.3459524,"48.9354933,2.3459524"
2467,48.9062169,7.25527,"48.9062169,7.25527"
2468,48.6467012,6.8053062,"48.6467012,6.8053062"
2469,48.4248874,7.1874246,"48.4248874,7.1874246"
2470,48.5273135,7.381426,"48.5273135,7.381426"
2471,48.53334,7.42468,"48.53334,7.42468"
2472,48.5428546,7.5330038,"48.5428546,7.5330038"
2473,48.5453531,7.5661529,"48.5453531,7.5661529"
2474,48.5594092,7.6781143,"48.5594092,7.6781143"
2475,48.8723277,7.477155,"48.8723277,7.477155"
2476,48.781863,7.8231894,"48.781863,7.8231894"
2477,48.991063,7.962988,"48.991063,7.962988"
2478,48.9312475,7.933587,"48.9312475,7.933587"
2479,48.8862164,7.8092705,"48.8862164,7.8092705"
2480,48.9310582,7.658132,"48.9310582,7.658132"
2481,48.8965635,8.0986724,"48.8965635,8.0986724"
2482,48.8334661,8.0298738,"48.8334661,8.0298738"
2483,48.820435,8.0119078,"48.820435,8.0119078"
2484,48.745831,7.5077599,"48.745831,7.5077599"
2485,48.7554199,7.572355,"48.7554199,7.572355"
2486,48.7561587,7.6422273,"48.7561587,7.6422273"
2487,48.7175872,7.7045946,"48.7175872,7.7045946"
2488,48.6659659,7.7177824,"48.6659659,7.7177824"
2489,49.5228775,5.3716718,"49.5228775,5.3716718"
2490,49.0009161,7.0367713,"49.0009161,7.0367713"
2491,49.0138973,7.0801596,"49.0138973,7.0801596"
2492,49.0783736,7.13454,"49.0783736,7.13454"
2493,49.086306,7.1120387,"49.086306,7.1120387"
2494,49.0878773,6.9080815,"49.0878773,6.9080815"
2495,49.1261085,6.7742703,"49.1261085,6.7742703"
2496,49.1892278,6.9013184,"49.1892278,6.9013184"
2497,49.2845332,5.6997387,"49.2845332,5.6997387"
2498,48.9852003,6.0250346,"48.9852003,6.0250346"
2499,49.01367,5.97909,"49.01367,5.97909"
2500,49.216163,5.9714608,"49.216163,5.9714608"
2501,49.25356,6.16448,"49.25356,6.16448"
2502,49.2155349,6.1588762,"49.2155349,6.1588762"
2503,47.4789729,6.7699667,"47.4789729,6.7699667"
2504,47.5729701,6.7691977,"47.5729701,6.7691977"
2505,47.6101045,6.9947414,"47.6101045,6.9947414"
2506,47.6810089,6.8068494,"47.6810089,6.8068494"
2507,47.8109675,7.5038675,"47.8109675,7.5038675"
2508,47.8279612,7.2651657,"47.8279612,7.2651657"
2509,47.7582136,7.276994,"47.7582136,7.276994"
2511,47.8815954,7.0123184,"47.8815954,7.0123184"
2512,48.087299,7.3206082,"48.087299,7.3206082"
2513,47.9602481,7.312455,"47.9602481,7.312455"
2514,47.6275771,7.124907,"47.6275771,7.124907"
2515,47.656047,7.459142,"47.656047,7.459142"
2516,47.8020615,7.1326428,"47.8020615,7.1326428"
2517,49.10635,5.00184,"49.10635,5.00184"
2518,48.7180423,5.2912016,"48.7180423,5.2912016"
2519,49.1313076,4.3180982,"49.1313076,4.3180982"
2520,49.9307448,4.6702434,"49.9307448,4.6702434"
2521,49.7700597,4.3355138,"49.7700597,4.3355138"
2522,49.504393,4.369566,"49.504393,4.369566"
2523,49.7327973,4.7833571,"49.7327973,4.7833571"
2524,50.0116888,4.7045378,"50.0116888,4.7045378"
2525,49.8796028,4.7072062,"49.8796028,4.7072062"
2526,49.8583117,4.7632317,"49.8583117,4.7632317"
2527,49.556282,3.7748209,"49.556282,3.7748209"
2528,49.434862,3.961334,"49.434862,3.961334"
2529,49.1277634,4.0228976,"49.1277634,4.0228976"
2530,49.0487318,4.0015644,"49.0487318,4.0015644"
2531,49.0791611,3.641709,"49.0791611,3.641709"
2532,49.361202,4.173887,"49.361202,4.173887"
2533,49.290057,3.819422,"49.290057,3.819422"
2534,48.2709639,6.3995463,"48.2709639,6.3995463"
2535,48.307156,6.387807,"48.307156,6.387807"
2536,48.3436471,6.3355129,"48.3436471,6.3355129"
2537,48.3658544,5.1482245,"48.3658544,5.1482245"
2538,48.2964154,5.1419387,"48.2964154,5.1419387"
2539,48.8195721,6.1018641,"48.8195721,6.1018641"
2540,48.452405,6.74383,"48.452405,6.74383"
2541,48.4913355,6.695778,"48.4913355,6.695778"
2542,48.5312283,6.6081108,"48.5312283,6.6081108"
2543,48.468046,6.322569,"48.468046,6.322569"
2544,48.65564,6.22792,"48.65564,6.22792"
2545,48.73499,6.16913,"48.73499,6.16913"
2546,48.75545,6.14411,"48.75545,6.14411"
2547,48.7493158,6.0617374,"48.7493158,6.0617374"
2548,48.6698381,6.2024643,"48.6698381,6.2024643"
2549,48.2400686,4.4672135,"48.2400686,4.4672135"
2550,48.859391,2.905748,"48.859391,2.905748"
2551,48.808494,2.993109,"48.808494,2.993109"
2552,48.55577,3.302822,"48.55577,3.302822"
2553,48.513703,3.249822,"48.513703,3.249822"
2554,48.561336,3.012619,"48.561336,3.012619"
2555,48.74544,2.728824,"48.74544,2.728824"
2556,48.545567,3.287434,"48.545567,3.287434"
2557,48.902418,2.511781,"48.902418,2.511781"
2558,48.824926,2.511884,"48.824926,2.511884"
2559,48.889325,2.512062,"48.889325,2.512062"
2560,48.896288,2.459306,"48.896288,2.459306"
2561,43.72254,7.29142,"43.72254,7.29142"
2562,46.77632,6.28011,"46.77632,6.28011"
2563,47.50593,7.00962,"47.50593,7.00962"
2564,48.91646,2.51504,"48.91646,2.51504"
2565,42.4568855,2.0321126,"42.4568855,2.0321126"
2566,42.4632434,2.0179071,"42.4632434,2.0179071"
2567,42.4978734,2.0875591,"42.4978734,2.0875591"
2568,42.5009185,2.1369269,"42.5009185,2.1369269"
2569,42.591998,2.370396,"42.591998,2.370396"
2570,42.5971138,2.9635851,"42.5971138,2.9635851"
2571,44.4813286,3.358325,"44.4813286,3.358325"
2572,44.4739786,3.3454117,"44.4739786,3.3454117"
2573,44.4832687,3.2804008,"44.4832687,3.2804008"
2574,44.3246516,3.0569451,"44.3246516,3.0569451"
2575,44.4219559,3.0664008,"44.4219559,3.0664008"
2576,44.5446819,3.2810718,"44.5446819,3.2810718"
2577,45.0350122,3.1062862,"45.0350122,3.1062862"
2578,44.102344,3.07457,"44.102344,3.07457"
2579,43.4675998,3.2295415,"43.4675998,3.2295415"
2580,43.31728,3.466203,"43.31728,3.466203"
2581,43.0199342,3.0388188,"43.0199342,3.0388188"
2582,43.6786107,4.2082933,"43.6786107,4.2082933"
2583,43.7245026,4.3212178,"43.7245026,4.3212178"
2584,43.80209,4.6470865,"43.80209,4.6470865"
2585,43.5438231,3.849917,"43.5438231,3.849917"
2586,43.412485,3.69656,"43.412485,3.69656"
2587,43.9265047,4.9962663,"43.9265047,4.9962663"
2588,43.9296817,4.9568087,"43.9296817,4.9568087"
2589,44.374719,4.703783,"44.374719,4.703783"
2590,44.559079,4.744792,"44.559079,4.744792"
2591,44.889853,6.633007,"44.889853,6.633007"
2592,44.6746283,6.6156027,"44.6746283,6.6156027"
2593,45.721109,5.074969,"45.721109,5.074969"
2594,45.300996,5.492194,"45.300996,5.492194"
2595,45.0713405,5.243851,"45.0713405,5.243851"
2596,45.607645,5.21969,"45.607645,5.21969"
2597,43.3309989,5.3927456,"43.3309989,5.3927456"
2598,43.5691636,6.9693134,"43.5691636,6.9693134"
2599,43.653317,6.925524,"43.653317,6.925524"
2600,43.566501,7.073578,"43.566501,7.073578"
2601,43.553839,7.019682,"43.553839,7.019682"
2602,43.523903,6.941313,"43.523903,6.941313"
2603,43.4163471,6.8082519,"43.4163471,6.8082519"
2604,44.05582,7.5834505,"44.05582,7.5834505"
2605,43.944039,7.5163276,"43.944039,7.5163276"
2606,43.7599599,7.3168739,"43.7599599,7.3168739"
2607,43.707061,7.314129,"43.707061,7.314129"
2608,43.629928,7.134066,"43.629928,7.134066"
2609,43.455524,6.482498,"43.455524,6.482498"
2610,43.3171516,6.2817644,"43.3171516,6.2817644"
2611,43.2974104,6.1862531,"43.2974104,6.1862531"
2612,43.283085,6.1384483,"43.283085,6.1384483"
2613,43.1907805,6.0464158,"43.1907805,6.0464158"
2614,43.1364769,6.0351027,"43.1364769,6.0351027"
2615,43.12837,5.929293,"43.12837,5.929293"
2616,43.684853,4.63203,"43.684853,4.63203"
2617,43.199593,5.632647,"43.199593,5.632647"
2618,43.23406,5.553055,"43.23406,5.553055"
2619,43.28818,5.4671155,"43.28818,5.4671155"
2620,43.522912,5.445345,"43.522912,5.445345"
2621,43.29614391,5.406559,"43.29614391,5.406559"
2622,45.0854543,5.7424487,"45.0854543,5.7424487"
2623,45.2357234,5.6712687,"45.2357234,5.6712687"
2624,45.322185,5.581915,"45.322185,5.581915"
2625,45.364037,5.595054,"45.364037,5.595054"
2626,45.191493,5.714584,"45.191493,5.714584"
2627,45.9819438,6.9264844,"45.9819438,6.9264844"
2628,45.9125671,6.8472858,"45.9125671,6.8472858"
2629,45.897096,6.7850134,"45.897096,6.7850134"
2630,45.9263464,6.7197662,"45.9263464,6.7197662"
2631,45.935702,6.636431,"45.935702,6.636431"
2632,46.061447,6.582663,"46.061447,6.582663"
2633,46.303259,6.4249208,"46.303259,6.4249208"
2634,46.270046,6.366246,"46.270046,6.366246"
2635,46.1446674,5.9613614,"46.1446674,5.9613614"
2636,45.9222096,5.5016101,"45.9222096,5.5016101"
2637,46.259742,5.653338,"46.259742,5.653338"
2638,45.486344,6.531425,"45.486344,6.531425"
2639,45.672977,6.383167,"45.672977,6.383167"
2640,45.541519,5.7649834,"45.541519,5.7649834"
2641,45.5575744,6.2067432,"45.5575744,6.2067432"
2642,45.557397,6.156151,"45.557397,6.156151"
2643,45.843264,5.778784,"45.843264,5.778784"
2644,45.2013468,4.0361169,"45.2013468,4.0361169"
2645,45.1488794,3.9186273,"45.1488794,3.9186273"
2646,44.732776,3.8573047,"44.732776,3.8573047"
2647,45.414246,3.330167,"45.414246,3.330167"
2648,45.688155,3.193228,"45.688155,3.193228"
2649,45.8335879,3.1431045,"45.8335879,3.1431045"
2650,45.7676495,3.0615022,"45.7676495,3.0615022"
2651,45.1228045,3.6104913,"45.1228045,3.6104913"
2652,45.446976,4.385317,"45.446976,4.385317"
2653,45.744156,4.230573,"45.744156,4.230573"
2654,45.391625,4.28643,"45.391625,4.28643"
2655,45.7413612,4.0051544,"45.7413612,4.0051544"
2656,45.5545543,4.1208275,"45.5545543,4.1208275"
2657,45.524324,4.606648,"45.524324,4.606648"
2658,45.4977675,4.3170839,"45.4977675,4.3170839"
2659,46.24464,5.1238268,"46.24464,5.1238268"
2660,46.2679114,4.8930347,"46.2679114,4.8930347"
2661,45.8746675,4.9108215,"45.8746675,4.9108215"
2662,45.8038348,4.8922918,"45.8038348,4.8922918"
2663,45.544518,5.524187,"45.544518,5.524187"
2664,45.7521198,4.7717824,"45.7521198,4.7717824"
2665,45.6984889,4.7643014,"45.6984889,4.7643014"
2666,45.7336473,4.7693729,"45.7336473,4.7693729"
2667,45.450392,4.769707,"45.450392,4.769707"
2668,45.9065839,4.575043,"45.9065839,4.575043"
2669,45.8397811,4.7344831,"45.8397811,4.7344831"
2670,45.82163,4.667103,"45.82163,4.667103"
2671,45.7998818,4.7164921,"45.7998818,4.7164921"
2672,45.8616053,4.5423351,"45.8616053,4.5423351"
2673,45.874921,4.832874,"45.874921,4.832874"
2674,46.0024781,4.2810245,"46.0024781,4.2810245"
2675,47.0303516,5.7767843,"47.0303516,5.7767843"
2676,47.1998712,6.1617411,"47.1998712,6.1617411"
2677,47.183507,5.809057,"47.183507,5.809057"
2678,47.2273609,5.937498,"47.2273609,5.937498"
2679,46.4338244,5.3341853,"46.4338244,5.3341853"
2680,46.7627809,5.5977462,"46.7627809,5.5977462"
2681,47.1185334,5.8520589,"47.1185334,5.8520589"
2682,47.1847414,5.9074815,"47.1847414,5.9074815"
2683,46.5747975,5.9512119,"46.5747975,5.9512119"
2684,46.7492981,5.9100314,"46.7492981,5.9100314"
2685,47.520454,5.129481,"47.520454,5.129481"
2686,47.0997302,5.2441226,"47.0997302,5.2441226"
2687,47.170501,5.1582447,"47.170501,5.1582447"
2688,46.9106752,4.7017523,"46.9106752,4.7017523"
2689,46.907269,4.749682,"46.907269,4.749682"
2690,46.9690497,4.7954444,"46.9690497,4.7954444"
2691,47.130545,4.956204,"47.130545,4.956204"
2692,47.244579,5.223406,"47.244579,5.223406"
2693,47.4947945,4.6221929,"47.4947945,4.6221929"
2694,47.322806,5.054872,"47.322806,5.054872"
2695,46.8804303,4.761033,"46.8804303,4.761033"
2696,47.2749834,5.9944745,"47.2749834,5.9944745"
2697,47.5270546,3.5472388,"47.5270546,3.5472388"
2698,46.3154922,3.3941783,"46.3154922,3.3941783"
2699,46.7932373,3.1117427,"46.7932373,3.1117427"
2700,47.179914,3.023883,"47.179914,3.023883"
2701,46.5812177,4.2379965,"46.5812177,4.2379965"
2702,46.7592649,4.4814867,"46.7592649,4.4814867"
2703,46.8442215,4.3377542,"46.8442215,4.3377542"
2704,47.0013565,3.1342094,"47.0013565,3.1342094"
2705,48.181907,2.734971,"48.181907,2.734971"
2706,48.2304802,2.7033327,"48.2304802,2.7033327"
2707,48.006862,2.742783,"48.006862,2.742783"
2708,47.5289068,3.7928695,"47.5289068,3.7928695"
2709,47.8507856,3.5798071,"47.8507856,3.5798071"
2710,47.8972366,3.5543936,"47.8972366,3.5543936"
2711,48.379934,2.942972,"48.379934,2.942972"
2712,48.416371,2.72634,"48.416371,2.72634"
2713,48.680893,2.532726,"48.680893,2.532726"
2714,48.699112,2.506422,"48.699112,2.506422"
2715,48.706759,2.48337,"48.706759,2.48337"
2716,48.730113,2.446011,"48.730113,2.446011"
2717,48.484876,2.35161,"48.484876,2.35161"
2718,48.58626,2.47332,"48.58626,2.47332"
2719,48.623287,2.450625,"48.623287,2.450625"
2720,48.802071,2.426977,"48.802071,2.426977"
2721,43.385838,-1.66122,"43.385838,-1.66122"
2722,43.3656242,-1.3966849,"43.3656242,-1.3966849"
2723,43.657736,-1.306493,"43.657736,-1.306493"
2724,43.484242,-0.76776,"43.484242,-0.76776"
2725,43.291762,-0.369626,"43.291762,-0.369626"
2726,43.9301115,-0.6516933,"43.9301115,-0.6516933"
2727,43.1033454,0.3296393,"43.1033454,0.3296393"
2728,45.0905458,2.7533365,"45.0905458,2.7533365"
2729,44.9202424,2.2654689,"44.9202424,2.2654689"
2730,46.3714332,2.4762569,"46.3714332,2.4762569"
2731,44.1160495,0.854688,"44.1160495,0.854688"
2732,44.1854793,2.363504,"44.1854793,2.363504"
2733,43.6566194,1.9733585,"43.6566194,1.9733585"
2734,43.775073,1.680702,"43.775073,1.680702"
2735,43.9284209,1.9369531,"43.9284209,1.9369531"
2736,43.0563831,2.2228288,"43.0563831,2.2228288"
2737,44.067189,1.900229,"44.067189,1.900229"
2738,44.362633,2.58056,"44.362633,2.58056"
2739,44.6534974,1.3400861,"44.6534974,1.3400861"
2740,44.7419445,1.389237,"44.7419445,1.389237"
2741,44.449275,1.433325,"44.449275,1.433325"
2742,43.5734591,1.4804356,"43.5734591,1.4804356"
2743,43.5966262,1.3839252,"43.5966262,1.3839252"
2744,44.1267231,0.8255002,"44.1267231,0.8255002"
2745,43.614887,1.236922,"43.614887,1.236922"
2746,43.6365051,1.1503303,"43.6365051,1.1503303"
2747,43.647488,0.596661,"43.647488,0.596661"
2748,43.4535696,1.6205019,"43.4535696,1.6205019"
2749,43.738375,1.371619,"43.738375,1.371619"
2750,42.7247967,1.8332516,"42.7247967,1.8332516"
2751,42.539136,1.8248462,"42.539136,1.8248462"
2752,44.0355186,1.2149646,"44.0355186,1.2149646"
2753,43.6638838,1.4138687,"43.6638838,1.4138687"
2754,43.1894138,1.6116214,"43.1894138,1.6116214"
2755,43.4043288,1.2827183,"43.4043288,1.2827183"
2756,46.1367425,1.7339815,"46.1367425,1.7339815"
2757,46.592248,1.518305,"46.592248,1.518305"
2758,47.002251,2.0298004,"47.002251,2.0298004"
2759,45.088775,0.8574682,"45.088775,0.8574682"
2760,45.1659287,0.5992849,"45.1659287,0.5992849"
2761,45.3460288,0.8611999,"45.3460288,0.8611999"
2762,45.418965,0.921348,"45.418965,0.921348"
2763,44.9273692,1.8436871,"44.9273692,1.8436871"
2764,44.9216335,1.7841548,"44.9216335,1.7841548"
2765,44.9459316,1.6663378,"44.9459316,1.6663378"
2766,44.9974864,1.6439067,"44.9974864,1.6439067"
2767,45.2151758,1.6978482,"45.2151758,1.6978482"
2768,45.4407088,1.5702735,"45.4407088,1.5702735"
2769,45.8765887,1.0095737,"45.8765887,1.0095737"
2770,45.7965002,1.1456892,"45.7965002,1.1456892"
2771,46.3859938,1.5466809,"46.3859938,1.5466809"
2772,46.1252044,1.0461168,"46.1252044,1.0461168"
2773,46.0837459,1.4321682,"46.0837459,1.4321682"
2774,45.7397876,1.7412237,"45.7397876,1.7412237"
2775,45.759316,1.6453027,"45.759316,1.6453027"
2776,45.8320199,1.481686,"45.8320199,1.481686"
2777,45.8872383,1.4002297,"45.8872383,1.4002297"
2778,47.3087224,-1.5414844,"47.3087224,-1.5414844"
2779,45.0942299,-0.0437576,"45.0942299,-0.0437576"
2780,44.8625105,0.8303278,"44.8625105,0.8303278"
2781,44.8396152,0.7427811,"44.8396152,0.7427811"
2782,44.857061,0.489174,"44.857061,0.489174"
2783,44.836886,0.221519,"44.836886,0.221519"
2784,44.8520145,0.1036584,"44.8520145,0.1036584"
2785,44.8537384,0.0215683,"44.8537384,0.0215683"
2786,44.856999,-0.04066,"44.856999,-0.04066"
2787,44.915888,-0.236344,"44.915888,-0.236344"
2788,45.7401921,0.3895946,"45.7401921,0.3895946"
2789,45.6764185,0.2213325,"45.6764185,0.2213325"
2790,45.653572,0.164608,"45.653572,0.164608"
2791,44.555448,-0.25554,"44.555448,-0.25554"
2792,44.6929765,-0.4253931,"44.6929765,-0.4253931"
2793,44.701041,-0.45017,"44.701041,-0.45017"
2794,44.637384,-0.96621,"44.637384,-0.96621"
2795,44.7683428,-0.5472574,"44.7683428,-0.5472574"
2796,44.7995389,-0.5552495,"44.7995389,-0.5552495"
2797,44.793355,-0.65965,"44.793355,-0.65965"
2798,44.8563465,-0.5336487,"44.8563465,-0.5336487"
2799,45.567067,-1.0658575,"45.567067,-1.0658575"
2800,45.5492065,-1.0650925,"45.5492065,-1.0650925"
2801,45.0358307,-0.6854145,"45.0358307,-0.6854145"
2802,44.825873,-0.556697,"44.825873,-0.556697"
2803,47.0004698,2.7492361,"47.0004698,2.7492361"
2804,46.8568144,2.3103826,"46.8568144,2.3103826"
2805,47.313174,1.6722045,"47.313174,1.6722045"
2806,47.3325521,1.7025282,"47.3325521,1.7025282"
2807,47.3669948,1.7403794,"47.3669948,1.7403794"
2808,47.1394406,2.2071342,"47.1394406,2.2071342"
2809,46.1470046,0.2179,"46.1470046,0.2179"
2810,46.3496187,0.2503424,"46.3496187,0.2503424"
2811,46.5203091,0.3331733,"46.5203091,0.3331733"
2812,47.0102599,0.5989179,"47.0102599,0.5989179"
